"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
2440202,"October 15, 2022","South Carolina",Orangeburg,N/A,1,0,N/A
2438799,"October 15, 2022",Georgia,Augusta,"2200 block of Old Savannah Rd",1,0,N/A
2439359,"October 15, 2022",Ohio,Toledo,"1776 Arlington Ave",1,0,N/A
2438073,"October 15, 2022",Wisconsin,Milwaukee,"6600 block of N 75th St",1,0,N/A
2438747,"October 15, 2022",Maryland,Baltimore,"2600 block of Wilkens Ave",1,0,N/A
2438286,"October 15, 2022",Missouri,"Kansas City","7000 block of E 113th St",1,0,N/A
2438797,"October 15, 2022",Georgia,Augusta,"2100 block of B St",1,0,N/A
2438111,"October 15, 2022",Illinois,Chicago,"15 W 87th St",1,0,N/A
2437896,"October 15, 2022",California,Compton,"2300 block of El Segundo Blvd",1,0,N/A
2440127,"October 15, 2022",California,Delano,"1300 5th Ave",1,0,N/A
2438016,"October 15, 2022",Florida,Jacksonville,"1300 block of Delmar St",1,0,N/A
2438696,"October 15, 2022",California,"Santa Ana","Warren St and South Lyon St",1,0,N/A
2438694,"October 15, 2022",California,Pomona,"100 block of Newman St",1,0,N/A
2438854,"October 15, 2022",Texas,Edinburg,"1606 Tampa St",1,0,N/A
2438620,"October 15, 2022",Illinois,"Rock Island","500 block of 25th St",1,0,N/A
2438946,"October 15, 2022",Texas,"Fort Worth","4000 block of Wiman Dr",1,0,N/A
2438749,"October 15, 2022",Maryland,Baltimore,"50 S Monastery Ave",1,0,N/A
2438322,"October 15, 2022",Texas,"San Antonio","6565 Babcock Rd",1,1,N/A
2440061,"October 15, 2022","North Carolina","Hickory (Long View)","26th St SW",1,0,N/A
2438618,"October 15, 2022","South Carolina",Columbia,"7128 Parklane Rd",1,0,N/A
2437936,"October 15, 2022",Maryland,Frederick,"1420 Key Pkwy",1,0,N/A
2438592,"October 15, 2022","South Carolina",Bennettsville,"Jennings St",1,1,N/A
2437916,"October 15, 2022","New York","Corona (Queens)","139-39 230th Pl",1,0,N/A
2438571,"October 15, 2022",Michigan,Detroit,"Schaefer Hwy and Curtis St",1,0,N/A
2438710,"October 15, 2022",Ohio,Elyria,"215 Kenny Brook Ln",4,0,N/A
2439147,"October 15, 2022",Florida,"West Palm Beach","1100 block of Lake Victoria Dr",1,0,N/A
2437980,"October 15, 2022",Ohio,Toledo,"3400 block of Upton Ave",1,2,N/A
2439975,"October 15, 2022","North Carolina","Winston Salem (Winston-salem)","5200 block of Deacon Way Ct",2,0,N/A
2438549,"October 15, 2022",Indiana,Indianapolis,"E 21st St and Shoreland Dr",1,0,N/A
2440614,"October 15, 2022",Washington,Kennewick,"800 block of Volland St",1,0,N/A
2438499,"October 15, 2022",Pennsylvania,Philadelphia,"N 11th St",1,2,N/A
2438451,"October 15, 2022",Illinois,Chicago,"1900 block of S Homan Ave",1,0,N/A
2438488,"October 15, 2022",Arizona,Rimrock,"4000 block of Top O The Morning Dr",2,1,N/A
2437830,"October 15, 2022",Illinois,Chicago,"700 block of W 50th St",1,0,N/A
2438433,"October 15, 2022",Illinois,Chicago,"8700 block of S Burley Ave",1,1,N/A
2439901,"October 15, 2022",Washington,Skykomish,US-2,1,0,N/A
2439056,"October 15, 2022",Washington,Kennewick,WA-397,1,0,N/A
2440596,"October 15, 2022",Washington,Spokane,"502 E Boone Ave",1,0,N/A
2439878,"October 15, 2022",Idaho,Lenore,"S Dicks Creek Rd and Teakean Butte Rd",1,0,N/A
2439027,"October 15, 2022",Virginia,Painter,"16000 block of Savagetown Rd",1,0,N/A
2438392,"October 15, 2022",Arkansas,Blytheville,"S Ruddle Rd and E Cherry St",1,0,N/A
2438982,"October 15, 2022","West Virginia","Pecks Mill","Huffman Br Rd",1,0,N/A
2438101,"October 15, 2022",Arkansas,Decatur,"2200 block of Falling Springs Rd",1,0,N/A
2438951,"October 15, 2022",Texas,Dallas,"600 block of Graham Ave",1,1,N/A
2439721,"October 15, 2022",Florida,Lakeland,"3685 Victoria Manor Dr",1,0,N/A
2437918,"October 15, 2022","New York",Bronx,"970 Kelly St",1,0,N/A
2441091,"October 15, 2022",California,Gardena,"2300 block of El Segundo Blvd",1,0,N/A
2438578,"October 15, 2022","South Carolina","North Charleston","Scarsdale Ave and Dorchester Rd",1,0,N/A
2438723,"October 15, 2022",Mississippi,"Itta Bena",N/A,2,7,N/A
2437665,"October 14, 2022",Missouri,"Kansas City","8000 block of Wayne Ave",1,0,N/A
2437741,"October 14, 2022",Louisiana,Bogalusa,"100 M J Israel Dr",1,0,N/A
2437869,"October 14, 2022",Indiana,Indianapolis,"4500 block of E Washington St",1,0,N/A
2438235,"October 14, 2022",Alabama,"Bay Minette","4200 block of Nicholsville Rd",1,0,N/A
2438206,"October 14, 2022",Georgia,Decatur,"1800 block of Meadow Ln",1,0,N/A
2438202,"October 14, 2022",Colorado,Westminster,"Eaton St and W 92nd Ave",1,0,N/A
2438211,"October 14, 2022",Georgia,Atlanta,"125 Victor Cir",1,0,N/A
2437637,"October 14, 2022",Michigan,"Saint Clair Shores","I-94 and 9 Mile Rd",1,0,N/A
2437552,"October 14, 2022",Virginia,Richmond,"1211 Jahnke Rd",1,0,N/A
2437506,"October 14, 2022","New York","Corona (Queens)","Mott Ave",1,0,N/A
2437813,"October 14, 2022",Illinois,Chicago,"7000 N Sacramento Ave",1,0,N/A
2437561,"October 14, 2022",Texas,"San Antonio","E Fredericksburg Rd and La Harpe St",1,0,N/A
2438238,"October 14, 2022",Kansas,Wichita,"3601 E Harry St",1,0,N/A
2441586,"October 14, 2022",Texas,"San Antonio","1600 block of N Flores St",1,0,N/A
2437525,"October 14, 2022",Florida,Orlando,"2155 W Colonial Dr",2,0,N/A
2438254,"October 14, 2022",Illinois,"Prospect Heights","500 block of Piper Ln",1,0,N/A
2438302,"October 14, 2022",Texas,Houston,"10950 Tanner Park Ct",1,0,N/A
2437988,"October 14, 2022",Ohio,Cincinnati,"3100 block of Beekman St",1,0,N/A
2438052,"October 14, 2022",Florida,"Saint Petersburg","4905 34th St S",1,0,N/A
2437293,"October 14, 2022",Indiana,Indianapolis,"1600 block of E Troy Ave",1,0,N/A
2437291,"October 14, 2022",Maryland,Baltimore,"2500 block of  W Patapsco Ave",1,0,N/A
2437669,"October 14, 2022",California,"Desert Hot Springs","13500 block of Mountain View",1,1,N/A
2437576,"October 14, 2022",Georgia,Albany,"W 2nd Ave and Eugemar Dr",1,0,N/A
2457533,"October 14, 2022",Georgia,Hazlehurst,"Girtman St",1,1,N/A
2437885,"October 14, 2022",Oregon,Portland,"1100 block of Holladay St",1,0,N/A
2437808,"October 14, 2022",Louisiana,"New Orleans","Almonaster Ave and Franklin Ave",1,0,N/A
2438068,"October 14, 2022",Virginia,"Newport News","800 block of Walden Pond Ct",1,0,N/A
2441250,"October 14, 2022",Wisconsin,Milwaukee,"3619 N 40th St",1,0,N/A
2437563,"October 14, 2022",Wisconsin,Milwaukee,"W Vine St and N 34th St",1,0,N/A
2437730,"October 14, 2022",Tennessee,Memphis,"2900 block of Mimosa Ave",1,0,N/A
2438270,"October 14, 2022",Oklahoma,Tulsa,"266 E Independence St",1,0,N/A
2437239,"October 13, 2022",Mississippi,Gautier,"Parkdale Dr",1,0,N/A
2436696,"October 13, 2022",Tennessee,Memphis,"7100 block of Dokkum Dr",2,1,N/A
2436739,"October 13, 2022",Tennessee,Knoxville,"2500 block of Parkview Ave",1,2,N/A
2437593,"October 13, 2022",Georgia,Gainesville,"2200 block of Catalina Dr",1,0,N/A
2436982,"October 13, 2022",Michigan,Detroit,"Burt Rd and Tireman Ave",1,0,N/A
2436943,"October 13, 2022","New York",Brooklyn,"441 Sutter Ave",1,0,N/A
2437175,"October 13, 2022",Georgia,Conley,"1625 Conley Rd",1,0,N/A
2437598,"October 13, 2022",Kentucky,"Louisville (Jeffersontown)","3000 block of Tree Ln",1,0,N/A
2437581,"October 13, 2022",Georgia,Americus,"300 block of E Forsyth St",1,0,N/A
2437570,"October 13, 2022",Tennessee,Fayetteville,"400 block of S Bellview Ave",1,0,N/A
2436635,"October 13, 2022",Nevada,"Las Vegas","800 block of E Flamingo Rd",1,1,N/A
2436782,"October 13, 2022",Wisconsin,Kenosha,"6300 block of 24th Ave",1,0,N/A
2444342,"October 13, 2022",Georgia,Chauncey,"Brown St",1,0,N/A
2436447,"October 13, 2022",Maryland,Baltimore,"2400 block of Woodbrook Ave",1,0,N/A
2437508,"October 13, 2022",Tennessee,Madison,"333 Rio Vista Dr",1,0,N/A
2436409,"October 13, 2022",Illinois,Chicago,"2000 block of E 72nd Pl",1,0,N/A
2437455,"October 13, 2022",Utah,"Vernal (Maeser)","500 N St and Kentucky Way",2,0,N/A
2436941,"October 13, 2022","District of Columbia",Washington,"500 block of 48th Pl NE",1,0,N/A
2437544,"October 13, 2022",Wisconsin,Windsor,"4506 Lake Cir",1,0,N/A
2437384,"October 13, 2022",Arizona,Glendale,"4801 W Maryland Ave",1,0,N/A
2436826,"October 13, 2022","North Carolina",Raleigh,"5300 block of Sahalee Way",5,3,N/A
2437169,"October 13, 2022",Georgia,Buckhead,"1226 Peachtree Battle Ave NW",1,0,N/A
2436379,"October 13, 2022",Kansas,Topeka,"4500 SW Topeka Blvd",1,0,N/A
2437332,"October 13, 2022",Maryland,Baltimore,"4800 block of Reisterstown Rd",1,0,N/A
2437337,"October 13, 2022","North Carolina","Lewiston Woodville",NC-11,1,0,N/A
2437322,"October 13, 2022",Pennsylvania,Philadelphia,"2220 W Berks St",1,0,N/A
2439165,"October 13, 2022",Florida,"Miami Beach","1650 Washington Ave",1,1,N/A
2437316,"October 13, 2022",Oregon,"Central Point","2600 block of Kirtland Rd",1,0,N/A
2436438,"October 13, 2022",Pennsylvania,Philadelphia,"3200 block of Cheltenham Ave",1,0,N/A
2437243,"October 13, 2022",Illinois,Chicago,"8600 block of S State St",1,1,N/A
2437241,"October 13, 2022",Illinois,Chicago,"7100 block of S Lafayette Ave",1,0,N/A
2437226,"October 13, 2022",Louisiana,"Lake Charles","1817 7th St",3,0,N/A
2436769,"October 13, 2022",Missouri,"Kansas City","The Paseo and E 81st St",1,0,N/A
2437211,"October 13, 2022",Florida,Labelle,"1563 Oxbow Dr",1,0,N/A
2437827,"October 13, 2022",Mississippi,Lake,"Johnson Town Rd",1,1,N/A
2441845,"October 13, 2022",Louisiana,Clayton,"Margaret Cir",1,0,N/A
2437539,"October 13, 2022","West Virginia",Branchland,"Sand Gap Rd",1,0,N/A
2437681,"October 13, 2022",Missouri,"Saint Louis","3600 block of Montana St",1,0,N/A
2435802,"October 12, 2022",Illinois,Decatur,"1300 block of E Walnut St",1,2,N/A
2436196,"October 12, 2022",California,Oakland,"600 block of 11th St",1,0,N/A
2437797,"October 12, 2022",Louisiana,"Baton Rouge","17505 Jefferson Hwy",1,0,N/A
2436784,"October 12, 2022",Missouri,Grandview,"13500 Kurzwell Rd",1,1,N/A
2437157,"October 12, 2022",Georgia,Dublin,"136 Musgrove St",1,0,N/A
2436221,"October 12, 2022",Indiana,Indianapolis,"3300 block of N Denny St",1,0,N/A
2436932,"October 12, 2022",California,"Santa Rosa","411 Meadowgreen Dr",2,0,N/A
2435894,"October 12, 2022",Georgia,Macon,"Main St and Leaf St",1,0,N/A
2436845,"October 12, 2022",Arizona,"Camp Verde","2910 S Old Church Rd",1,0,N/A
2436161,"October 12, 2022","New York",Brooklyn,"1770 Pacific St",1,0,N/A
2436619,"October 12, 2022",Montana,Anaconda,"6940 MT-1",2,0,N/A
2437144,"October 12, 2022",Florida,Jacksonville,"6600 block of Doeboy St",1,0,N/A
2436604,"October 12, 2022",Ohio,Columbus,"777 Wedgewood Dr",1,0,N/A
2436727,"October 12, 2022","North Carolina",Sanford,"Greenland Dr",1,0,N/A
2435996,"October 12, 2022",Iowa,"Des Moines","4205 Park Ave",1,0,N/A
2436550,"October 12, 2022",Colorado,Denver,"3550 S Harlan St",1,0,N/A
2436299,"October 12, 2022",Connecticut,Bristol,"310 Redstone Hill Rd",3,2,N/A
2436544,"October 12, 2022",Maryland,Baltimore,"2800 block of Baker St",1,0,N/A
2435888,"October 12, 2022",Maryland,Baltimore,"400 block of N Robinson St",1,0,N/A
2436296,"October 12, 2022",Mississippi,Jackson,"2010 Chadwick Dr",1,0,N/A
2436245,"October 12, 2022",California,Sacramento,"65th St and Sky Pkwy",1,0,N/A
2436481,"October 12, 2022",Pennsylvania,"Pittsburgh (Penn Hills)","Frankstown Rd",1,0,N/A
2437880,"October 12, 2022",Oregon,Portland,"16000 block of SE 122nd Ave",2,0,N/A
2436705,"October 12, 2022","North Carolina",Greenville,"111 Larkin Ln",1,0,N/A
2436630,"October 12, 2022","North Carolina",Williamston,"1758 Poplar Point Rd",3,1,N/A
2435792,"October 12, 2022",Pennsylvania,Philadelphia,"800 block of N 10th St",1,3,N/A
2437249,"October 12, 2022",Mississippi,Jackson,"Hickory Dr",1,0,N/A
2437233,"October 12, 2022","New York","Mount Hope","41 Forrest Dr",1,0,N/A
2442054,"October 12, 2022",Washington,"Loon Lake","4000 block of US-395",1,0,N/A
2436313,"October 12, 2022",Louisiana,"New Orleans","1400 block of Southlawn Blvd",1,0,N/A
2436286,"October 12, 2022",Arkansas,"Little Rock","4423 W 12th St",1,1,N/A
2438379,"October 12, 2022",Massachusetts,Springfield,"Main St",2,0,N/A
2435779,"October 12, 2022",Wisconsin,Milwaukee,"5200 block of N Lovers Lane Rd",1,0,N/A
2436269,"October 12, 2022",Wisconsin,Milwaukee,"1801 S 25th St",1,0,N/A
2439761,"October 12, 2022",Kentucky,Redfox,"325 Hale Branch Rd",1,0,N/A
2436823,"October 12, 2022",Wisconsin,Milwaukee,"W Fond Du Lac Ave and N Beale St",1,1,N/A
2441100,"October 12, 2022","West Virginia",Inwood,"Lobo Ln",1,0,N/A
2435777,"October 12, 2022",Michigan,Detroit,"5779 Loraine St",1,0,N/A
2440451,"October 12, 2022",Montana,"Billings (Lockwood)","US Hwy 87 E",1,0,N/A
2435718,"October 11, 2022",Mississippi,Greenville,"Reed St and Rebecca St",1,3,N/A
2435374,"October 11, 2022","New York",Brooklyn,"5022 Ave M",1,0,N/A
2435458,"October 11, 2022",Mississippi,Saucier,"F Ladner Rd and W Mitchell Rd",1,0,N/A
2436120,"October 11, 2022","North Carolina",Erwin,"700 block of W M St",1,0,N/A
2435388,"October 11, 2022",Illinois,Chicago,"7818 S Luella Ave",1,0,N/A
2435398,"October 11, 2022","North Carolina","High Point (Archdale)","Huff Rd",1,0,N/A
2435841,"October 11, 2022",Florida,Jacksonville,"Detroit St and W 3rd St",1,0,N/A
2435642,"October 11, 2022",Ohio,Cincinnati,"Reading Rd and Avon Dr",1,1,N/A
2436905,"October 11, 2022",California,"North Highlands","Madison Ave",1,0,N/A
2435452,"October 11, 2022","North Carolina","Rocky Mount","600 block of Cascade Ave",1,0,N/A
2436022,"October 11, 2022",Virginia,Portsmouth,"Portsmouth Blvd and Woodstock St",1,0,N/A
2435326,"October 11, 2022",Missouri,"Saint Louis (Ferguson)","900 block of Thatcher Ave",1,0,N/A
2436037,"October 11, 2022",Texas,Vernon,"1800 block of Deaf Smith St",1,0,N/A
2435149,"October 11, 2022",California,Wilmington,"E Street and Quay Ave",1,0,N/A
2435384,"October 11, 2022",Illinois,Chicago,"125 E 133rd St",1,0,N/A
2435094,"October 11, 2022",Illinois,Chicago,"S Jeffery Blvd and E 79th St",1,0,N/A
2435556,"October 11, 2022",Minnesota,"Saint Paul","Grotto St N and Edmund Ave W",1,0,N/A
2436684,"October 11, 2022",Pennsylvania,Philadelphia,"1400 block of E Sharpnack St",1,0,N/A
2435259,"October 11, 2022",Georgia,"Savannah (Garden City)","4000 block of 3rd St",1,0,N/A
2435837,"October 11, 2022",Texas,Victoria,"1000 block of E Virginia Ave",1,0,N/A
2438007,"October 11, 2022",Hawaii,"Mountain View","Lehua St",1,0,N/A
2436329,"October 11, 2022",Colorado,Denver,"3636 S Depew St",1,0,N/A
2435610,"October 11, 2022",Utah,"Salt Lake City","1416 State St",1,0,N/A
2435862,"October 11, 2022",Florida,Miami,"200 block of NW 34th Terrace",1,0,N/A
2435849,"October 11, 2022",Texas,Vernon,"Commerce St",1,0,N/A
2435130,"October 11, 2022",Texas,Houston,"6061 Beverly Hill St",1,1,N/A
2435818,"October 11, 2022",Texas,Houston,"11001 Fuqua St",1,0,N/A
2435859,"October 11, 2022",Delaware,Seaford,"2800 block of W Stein Hwy",1,1,N/A
2435747,"October 11, 2022",Oregon,Portland,"2620 NE 82nd Ave",1,0,N/A
2435809,"October 11, 2022",Pennsylvania,Philadelphia,"1400 block of E Sharpnack St",1,0,N/A
2435061,"October 11, 2022","District of Columbia",Washington,"2100 Maryland Ave NE",1,0,N/A
2446064,"October 11, 2022",Indiana,Bloomington,"3800 W Woodyard Rd",2,0,N/A
2435238,"October 11, 2022",Georgia,Conley,"I-285 and I-675",1,0,N/A
2435562,"October 11, 2022",Louisiana,Donaldsonville,"Lessard St and Opelousas St",1,0,N/A
2436318,"October 11, 2022",Colorado,Pueblo,"2300 block of  W 13th St",1,0,N/A
2435734,"October 11, 2022","New Jersey","Cherry Hill","3000 block of Chapel Ave W",1,0,N/A
2437108,"October 11, 2022",Alabama,Birmingham,"Penfield Dr and Zion City Rd",1,0,N/A
2436291,"October 11, 2022",Mississippi,Gulfport,"20009 MS-53",1,0,N/A
2435601,"October 11, 2022",Louisiana,Shreveport,"Wall St and Market St",1,0,N/A
2435592,"October 11, 2022",Louisiana,Shreveport,"Jacob St and Norton St",1,0,N/A
2441232,"October 11, 2022","North Carolina",Lumberton,"3500 block of Collins Dr",1,0,N/A
2435605,"October 11, 2022",Louisiana,Shreveport,"1900 block of Patzman St",1,0,N/A
2435133,"October 11, 2022",Michigan,"Grand Rapids","44th St and Eastern Ave SE",1,0,N/A
2435079,"October 11, 2022",Pennsylvania,Philadelphia,"N 52nd St and W Berks St",1,0,N/A
2434940,"October 10, 2022",California,"El Centro","2354 S 4th St",1,0,N/A
2434711,"October 10, 2022",Oklahoma,"Oklahoma City","3200 S Prospect Ave",1,0,N/A
2434847,"October 10, 2022",California,Delano,"County Line Road and Road 136",1,3,N/A
2435046,"October 10, 2022","New York",Brooklyn,"790 Eldert Ln",1,0,N/A
2435193,"October 10, 2022",Florida,Mims,"Cypress Ave",1,0,N/A
2435454,"October 10, 2022",Arizona,Maricopa,"Placone Ln and Rancho El Dorado Pkwy",1,0,N/A
2434284,"October 10, 2022",Pennsylvania,Finleyville,"3700 PA-88",1,0,N/A
2435227,"October 10, 2022",Ohio,Columbus,"810 Wedgewood Dr",1,0,N/A
2434347,"October 10, 2022",California,Lancaster,"43530 17th St W",1,0,N/A
2434630,"October 10, 2022",Alabama,Trinity,"Mountain Cove Dr",1,0,N/A
2434663,"October 10, 2022",Arkansas,Bryant,"1916 Brandon Rd",1,0,N/A
2434598,"October 10, 2022",Missouri,"Saint Louis","3619 S Kingshighway Blvd",1,0,N/A
2434648,"October 10, 2022",Oklahoma,Checotah,I-40,1,0,N/A
2434641,"October 10, 2022",Arizona,Phoenix,"1601 N 27th Ave",1,0,N/A
2436016,"October 10, 2022","North Carolina",Franklin,"Mack Branch Rd",2,0,N/A
2435296,"October 10, 2022",Nebraska,Omaha,"3827 Maple St",1,0,N/A
2434579,"October 10, 2022",Michigan,Detroit,"Fairview St and E Warren Ave",1,0,N/A
2434457,"October 10, 2022",Ohio,Columbus,"1700 block of E Broad St",1,0,N/A
2434435,"October 10, 2022",Massachusetts,Boston,"2990 Washington St",1,1,N/A
2434361,"October 10, 2022",Maryland,Baltimore,"2600 block of E Chase St",1,0,N/A
2435273,"October 10, 2022",Wisconsin,Harmony,"5100 block of N Buckskin Dr",1,0,N/A
2434495,"October 10, 2022",Michigan,Detroit,"Telegraph Rd and Grand River Ave",1,0,N/A
2434243,"October 10, 2022",Georgia,Augusta,"2822 Peach Orchard Rd",1,0,N/A
2435369,"October 10, 2022",Nevada,"North Las Vegas","1344 W Carey Ave",1,0,N/A
2434830,"October 10, 2022",Wisconsin,Milwaukee,"5331 N 37th St",1,1,N/A
2434500,"October 10, 2022",Minnesota,"Saint Paul","100 block of York Ave",1,0,N/A
2435270,"October 10, 2022",Colorado,"Colorado Springs","919 N 19th St",1,0,N/A
2435169,"October 10, 2022",Florida,"Vero Beach","27th Ave and Glendale Rd",1,0,N/A
2435014,"October 10, 2022",Texas,"Fort Worth","5300 block of Driftway Dr",1,0,N/A
2436343,"October 10, 2022","New Jersey",Paterson,"Van Houten St and Straight St",1,0,N/A
2435083,"October 10, 2022",Pennsylvania,Philadelphia,"800 block of S 48th St",1,0,N/A
2435651,"October 10, 2022",Indiana,Clarksville,"1351 Veterans Pkwy",1,0,N/A
2434999,"October 10, 2022",Pennsylvania,Philadelphia,"W 65th Ave and N Smedley St",1,0,N/A
2434904,"October 10, 2022",Georgia,Jonesboro,"681 Flint River Rd",2,0,N/A
2434335,"October 10, 2022",Louisiana,"Baton Rouge","1457 Terrace Ave",1,0,N/A
2435038,"October 10, 2022","New Jersey",Trenton,"336 Ellis Ave",1,0,N/A
2435728,"October 10, 2022",Mississippi,Durant,N/A,1,0,N/A
2436306,"October 10, 2022",Mississippi,Jackson,"1805 Hospital Dr",1,1,N/A
2435334,"October 10, 2022",Tennessee,Knoxville,"3500 block of Holston Hills Rd",1,0,N/A
2434776,"October 10, 2022",Texas,Houston,"8730 Westheimer Rd",1,0,N/A
2434915,"October 10, 2022",Georgia,Columbus,"Hilton Ave",2,0,N/A
2434118,"October 9, 2022",California,Salinas,"1100 block of San Ysidro Way",1,0,N/A
2434247,"October 9, 2022","South Carolina",Inman,"280 Bobo Dr",5,0,N/A
2434191,"October 9, 2022","South Carolina",Greenwood,"Taggart Ave and New Market St",1,0,N/A
2435552,"October 9, 2022",Florida,"Boca Raton","9400 block of Aegean Dr",1,0,N/A
2440387,"October 9, 2022",Georgia,Decatur,"Glen Hollow Cir",1,0,N/A
2433608,"October 9, 2022",Louisiana,Hammond,"St Paul Loop",1,0,N/A
2434876,"October 9, 2022",California,Stockton,"Aurora St and Worth St",1,0,N/A
2434595,"October 9, 2022",Virginia,"Church Road","6300 block of Anderson Mill Rd",1,0,N/A
2434865,"October 9, 2022",Florida,Miami,"727 NW 17th St",1,0,N/A
2434128,"October 9, 2022",Florida,Miami,"525 NE 150th St",1,3,N/A
2435462,"October 9, 2022",Arizona,Coolidge,"N Third St and West Vah Ki Inn Rd",1,2,N/A
2433650,"October 9, 2022",Indiana,Anderson,"2200 block of Fulton St",1,0,N/A
2433581,"October 9, 2022",Indiana,Angola,"400 block of N Elizabeth St",3,0,N/A
2433566,"October 9, 2022",Texas,"San Antonio","2929 Rigsby Ave",2,1,N/A
2433910,"October 9, 2022",Texas,Odessa,TX-338,1,0,N/A
2434326,"October 9, 2022",Arkansas,Jacksonville,"300 Marshall Rd",1,3,N/A
2434173,"October 9, 2022","South Carolina",Columbia,"434 Greensprings Dr",3,0,N/A
2434445,"October 9, 2022",Minnesota,Motley,N/A,1,0,N/A
2433756,"October 9, 2022",Virginia,Richmond,"1900 block of Q St",1,0,N/A
2433841,"October 9, 2022","North Carolina",Wilmington,"300 block of Williamson Dr",1,2,N/A
2433813,"October 9, 2022","North Carolina",Greensboro,"E Florida St and S O Henry Blvd",1,0,N/A
2436607,"October 9, 2022",Ohio,"Cleveland (Garfield Heights)","13600 block of Christine Ave",1,0,N/A
2433806,"October 9, 2022",Maryland,Fairwood,"4600 block of Dr Beans Legacy Cir",1,0,N/A
2433848,"October 9, 2022",Texas,Killeen,"200 block of Evergreen Dr",1,0,N/A
2433624,"October 9, 2022",Michigan,Detroit,"Meyers Rd and Wadsworth Ave",2,0,N/A
2433539,"October 9, 2022",Florida,Tampa,"908 N Franklin St",1,6,N/A
2434044,"October 9, 2022",Alabama,"Birmingham (Midfield)","900 block of 5th Ave",1,0,N/A
2433721,"October 9, 2022",Pennsylvania,Philadelphia,"5200 block of Sydenham St",1,0,N/A
2435908,"October 9, 2022",California,"Citrus Heights","6315 Fountain Square Dr",1,0,N/A
2434448,"October 9, 2022",Massachusetts,"Fall River","31 Rodman St",1,0,N/A
2433685,"October 9, 2022",Tennessee,Memphis,"4770 Riverdale Rd",1,0,N/A
2435221,"October 9, 2022",Florida,Webster,"28057 State Rte 471",1,0,N/A
2433555,"October 9, 2022",Indiana,Indianapolis,"100 block of N Euclid Ave",1,0,N/A
2434133,"October 9, 2022",Indiana,Camby,"8543 E Landersdale Rd",2,0,N/A
2433743,"October 9, 2022",Nevada,Reno,"Museum Dr",1,0,N/A
2434345,"October 9, 2022",Pennsylvania,Chester,"2100 block of S Williams Cir",1,0,N/A
2434959,"October 9, 2022",Texas,Crosby,"3907 Roving Meadows Ln",1,0,N/A
2433613,"October 9, 2022",Arkansas,"Little Rock","200 block of W 4th St",1,0,N/A
2434094,"October 9, 2022",California,"Valley Springs","7000 block of Gabor St",1,0,N/A
2433603,"October 9, 2022",Alabama,"Birmingham (Ensley)","1900 block of 28th St",1,0,N/A
2433680,"October 9, 2022",Georgia,"Warner Robins","Todd Cir",1,0,N/A
2435581,"October 9, 2022",Washington,Camas,"NE Winters Rd and 86th St",2,0,N/A
2433615,"October 9, 2022",Alabama,Decatur,"1200 block of Pennylane",1,0,N/A
2434291,"October 9, 2022",Illinois,"Rock Island","1500 block of 8th St",1,0,N/A
2433780,"October 9, 2022","North Carolina",Charlotte,"1905 Eastway Dr",1,0,N/A
2434828,"October 9, 2022",Texas,Lumberton,"Church Loop",1,0,N/A
2434279,"October 9, 2022",Delaware,Wilmington,"300 block of N Harrison St",1,1,N/A
2433533,"October 9, 2022",Tennessee,Memphis,"4855 American Way",1,2,N/A
2433777,"October 9, 2022",Michigan,Detroit,"Binder St and W 7 Mile Rd",1,0,N/A
2434080,"October 9, 2022",Tennessee,Nashville,"3220 Vailview Dr",2,0,N/A
2433510,"October 9, 2022",Illinois,Chicago,"408 S Wells St",1,0,N/A
2437246,"October 9, 2022",Mississippi,Jackson,"Cox St",1,1,N/A
2434337,"October 9, 2022",Louisiana,"La Place (Laplace)","1400 block of Van Arpel Dr",1,0,N/A
2434203,"October 9, 2022",Washington,Tacoma,"5200 block of S M St",1,1,N/A
2434218,"October 9, 2022",Washington,Tacoma,"Pacific Ave and S 80th St",1,0,N/A
2434046,"October 9, 2022","New Jersey",Trenton,"50 block of Ewing St",1,0,N/A
2441253,"October 9, 2022",Wisconsin,Cudahy,"3540 Library Dr",1,0,N/A
2434008,"October 9, 2022",Louisiana,"New Orleans","1800 block of Port St",1,0,N/A
2434059,"October 9, 2022",Massachusetts,Kingston,"257 Elm St",2,0,N/A
2434968,"October 9, 2022",Texas,Houston,"12800 Dunlap St",1,0,N/A
2433877,"October 9, 2022",Texas,Houston,"4100 block of Rain Willow Ct",2,0,N/A
2439284,"October 9, 2022",Oklahoma,Henryetta,"US-75 and Catalpa Rd",4,0,N/A
2434085,"October 8, 2022",California,Antioch,"2600 block of Belmont Ln",1,0,N/A
2433563,"October 8, 2022",Texas,Houston,"10012 Cullen Blvd",1,0,N/A
2437355,"October 8, 2022",Indiana,Gary,"2300 block of Marshalltown Ln",1,0,N/A
2433352,"October 8, 2022",California,Berkeley,"Durant Ave and Telegraph Ave",1,3,N/A
2433246,"October 8, 2022",Virginia,"Newport News","53 Colony Square Ct",1,0,N/A
2433127,"October 8, 2022","North Carolina",Lumberton,"207 S Rozier St",1,0,N/A
2433321,"October 8, 2022",California,Lynwood,"10000 block of Long Beach Blvd",1,0,N/A
2433213,"October 8, 2022",Tennessee,Knoxville,"2806 Linden Ave",1,0,N/A
2433665,"October 8, 2022",Arizona,Avondale,"Elwood St and El Mirage Rd",1,0,N/A
