,Date,City,State,Latitude,Longitude
2717,2022-10-29,Memphis,Tennessee,35.0738701,-89.9192156
2718,2022-10-29,Rockford,Illinois,42.2882322,-89.1240855
2719,2022-10-29,Wichita Falls,Texas,33.9229014,-98.5099962
2720,2022-10-29,Kent,Washington,47.3484149,-122.1513944
2721,2022-10-29,College Station,Texas,30.6172475,-96.3157745
2722,2022-10-29,Indianapolis,Indiana,39.8115742,-86.064311
2723,2022-10-29,Atlanta,Georgia,33.7557763,-84.3811868
2724,2022-10-29,Fountain,Colorado,38.7370958,-104.7321784
2725,2022-10-29,Southeast Growth Area,California,36.7593304,-119.6459938
2726,2022-10-29,Memphis,Tennessee,35.0566728,-89.9088168
2727,2022-10-29,Chicago,Illinois,41.8585942,-87.6735685
2728,2022-10-29,Fort Myers,Florida,26.661838,-81.8379226
2729,2022-10-29,Tampa,Florida,28.0333341,-82.4688185
2730,2022-10-29,Holiday,Florida,28.1878348,-82.7399515
2731,2022-10-29,Florissant,Missouri,38.7843446,-90.3366744
2732,2022-10-29,Winter Garden,Florida,28.5676663,-81.5692103
2733,2022-10-29,Chicago,Illinois,41.9004592,-87.7683193
2734,2022-10-29,Toledo,Ohio,41.661701,-83.5825515
2735,2022-10-29,Indianapolis,Indiana,39.7811401,-86.2072759
2736,2022-10-29,Jackson,Michigan,42.2468553,-84.3818438
2737,2022-10-29,Atlanta (Brookhaven),Georgia,33.844835,-84.3392038
2738,2022-10-29,Greenfield,California,36.3220714,-121.2357016
2739,2022-10-29,Tallahassee,Florida,30.440239,-84.3198951
2740,2022-10-29,Houston,Texas,29.7374128,-95.2636893
2741,2022-10-29,Houston,Texas,29.6538835,-95.56409
2742,2022-10-29,Baltimore,Maryland,39.2892883,-76.6424317
2743,2022-10-29,Birmingham (Homewood),Alabama,33.4711883,-86.8252896
2744,2022-10-29,Los Angeles,California,34.0523407,-118.2721771
2745,2022-10-29,Milwaukee,Wisconsin,43.0679041,-87.9551676
2746,2022-10-29,Jacksonville,Florida,30.3717646,-81.679237
2747,2022-10-29,Mauldin,South Carolina,34.7921615,-82.3018364
2748,2022-10-29,San Jose,California,37.336706,-121.8610743
2749,2022-10-29,Jacksonville,Florida,30.234365,-81.9300157
2750,2022-10-29,Amarillo,Texas,35.2326762,-101.8555928
2751,2022-10-29,Sioux City,Iowa,42.5022079,-96.4266436
2752,2022-10-29,Erie,Pennsylvania,42.1166819,-80.0870809
2753,2022-10-29,Bradenton,Florida,27.4796916,-82.5710962
2754,2022-10-29,Columbia,South Carolina,33.9570062,-80.9390901
2755,2022-10-29,Brent,Florida,30.460756,-87.263037
2756,2022-10-29,South Bend,Indiana,41.6956784,-86.2813999
2757,2022-10-29,Chicago,Illinois,41.7052111,-87.6332484
2758,2022-10-29,Chicago,Illinois,41.8560075,-87.627352
2759,2022-10-29,Kennewick,Washington,46.2038326,-119.134291
2760,2022-10-29,Coram,New York,40.8740146,-72.9788583
2761,2022-10-29,Murfreesboro,Tennessee,35.8493018,-86.4404681
2762,2022-10-29,Baton Rouge,Louisiana,30.4705463,-91.15759
2763,2022-10-29,Newark,New York,43.0611495,-77.0931839
2764,2022-10-29,Hatchechubbee,Alabama,32.2797764,-85.3541605
2765,2022-10-29,Memphis,Tennessee,35.0908233,-89.969917
2766,2022-10-29,Clarksdale,Mississippi,34.1910586,-90.5725538
2767,2022-10-29,West Memphis,Arkansas,35.1505212,-90.1674796
2768,2022-10-29,Greenwell Springs,Louisiana,30.5132853,-91.0305274
2769,2022-10-29,Henderson,Kentucky,37.7988398,-87.6385988
2770,2022-10-29,Manchester,New Hampshire,42.9692188,-71.453549
2771,2022-10-29,Fairfield,Alabama,33.4767341,-86.9235146
2772,2022-10-29,Cochran,Georgia,32.4002595,-83.3486626
2773,2022-10-28,Fayetteville,North Carolina,35.0002969,-78.9474961
2774,2022-10-28,Oakland,California,37.7412675,-122.1678862
2775,2022-10-28,Louisville,Kentucky,38.2554668,-85.7718905
2776,2022-10-28,Burnet,Texas,30.7535223,-98.2182754
2777,2022-10-28,Las Vegas,Nevada,36.1811869,-115.0962457
2778,2022-10-28,Detroit,Michigan,42.3631616,-83.1950374
2779,2022-10-28,North Highlands,California,38.6567131,-121.3780385
2780,2022-10-28,Macon,Georgia,32.8635753,-83.5850961
2781,2022-10-28,Minneapolis,Minnesota,44.9532609,-93.2534714
2782,2022-10-28,San Diego,California,32.5719505,-117.0829019
2783,2022-10-28,Roanoke,Virginia,37.2693841,-79.9581101
2784,2022-10-28,National City,California,32.6728608,-117.0858233
2785,2022-10-28,Washington,District of Columbia,38.83159,-76.9899503
2786,2022-10-28,Seguin,Texas,29.5619001,-98.0345987
2787,2022-10-28,Denver,Colorado,39.7147264,-104.9804233
2788,2022-10-28,Atlanta,Georgia,33.755057,-84.4157278
2789,2022-10-28,Aurora,Colorado,39.6009103,-104.8034212
2790,2022-10-28,Indianapolis,Indiana,39.803404,-86.1143699
2791,2022-10-28,Miami,Florida,25.8112381,-80.2094732
2792,2022-10-28,Brooklyn,New York,40.6671487,-73.9592372
2793,2022-10-28,Toledo,Ohio,41.6482423,-83.5771665
2794,2022-10-28,Cleveland,Ohio,41.4483589,-81.698055
2795,2022-10-28,Vernon Rockville (Vernon),Connecticut,41.8429822,-72.4816812
2796,2022-10-28,Athens,Georgia,33.989924,-83.402494
2797,2022-10-28,Midvale,Utah,40.5958314,-111.8957743
2798,2022-10-28,Dallas,Texas,32.739691,-96.7986729
2799,2022-10-28,Houston,Texas,29.6538835,-95.56409
2800,2022-10-28,Boaz,Alabama,34.10299,-86.1551716
2801,2022-10-28,Bakersfield,California,35.381169,-118.9779328
2802,2022-10-28,Atlanta (College Park),Georgia,33.6167779,-84.4724925
2803,2022-10-28,Indianapolis,Indiana,39.8153792,-86.0806753
2804,2022-10-28,Vancleave,Mississippi,30.512619,-88.7721603
2805,2022-10-28,Gary,Indiana,41.5400529,-87.3227716
2806,2022-10-28,Emlenton,Pennsylvania,41.2010598,-79.7623739
2807,2022-10-28,Chicago,Illinois,41.695848,-87.64287
2808,2022-10-28,High Point,North Carolina,36.0614373,-79.9604918
2809,2022-10-28,Jacksonville,Florida,30.3300523,-81.5857402
2810,2022-10-28,Columbia,Missouri,38.933852,-92.3301744
2811,2022-10-28,Nampa,Idaho,43.5937704,-116.5153346
2812,2022-10-28,Goldsboro,North Carolina,35.3360666,-78.040819
2813,2022-10-28,Indianapolis,Indiana,39.8017955,-86.1134422
2814,2022-10-28,Bellingham,Washington,48.7427304,-122.4810495
2815,2022-10-28,Fort Worth,Texas,32.7460589,-97.2203108
2816,2022-10-28,Montclair,New Jersey,40.8003179,-74.2134157
2817,2022-10-27,Southington,Connecticut,41.6383409,-72.874394
2818,2022-10-27,Hartford,Connecticut,41.7368163,-72.6966373
2819,2022-10-27,Albuquerque,New Mexico,34.9931527,-106.7714898
2820,2022-10-27,Bowie,Maryland,38.9855527,-76.7406637
2821,2022-10-27,Philadelphia,Pennsylvania,39.9736069,-75.2065402
2822,2022-10-27,Elmwood Park,New Jersey,40.92026,-74.1281142
2823,2022-10-27,Houston,Texas,29.715321,-95.3677551
2824,2022-10-27,New Orleans,Louisiana,30.0461974,-89.9857677
2825,2022-10-27,Wichita Falls,Texas,33.9115168,-98.4763369
2826,2022-10-27,Baltimore,Maryland,39.2500731,-76.6406395
2827,2022-10-27,Orlando,Florida,28.482337,-81.2903566
2828,2022-10-27,Alice,Texas,27.7758361,-98.0794677
2829,2022-10-27,Albuquerque,New Mexico,35.0734387,-106.583919
2830,2022-10-27,Mesa,Arizona,33.4076527,-111.8566938
2831,2022-10-27,Milwaukee,Wisconsin,43.0661037,-87.9749421
2832,2022-10-27,Effingham,South Carolina,34.074322,-79.710879
2833,2022-10-27,Birmingham,Alabama,33.559401,-86.7766113
2834,2022-10-27,Oro Grande,California,34.6012983,-117.3382396
2835,2022-10-27,Atlanta,Georgia,33.7707569,-84.3527733
2836,2022-10-27,Saint Louis (Ferguson),Missouri,38.7460331,-90.2920749
2837,2022-10-27,Brooklyn,New York,40.657037,-73.9130907
2838,2022-10-27,Long Beach,California,33.7753539,-118.180708
2839,2022-10-27,Atlanta,Georgia,33.7724544,-84.3710033
2840,2022-10-27,Willows,California,39.4656595,-122.1929736
2841,2022-10-27,Indianapolis (Lawrence),Indiana,39.8125951,-86.0464007
2842,2022-10-27,Tampa,Florida,28.0271668,-82.4667869
2843,2022-10-27,Los Angeles,California,33.9930127,-118.2564654
2844,2022-10-27,Broken Arrow,Oklahoma,36.0473173,-95.8020345
2845,2022-10-27,La Porte (Laporte),Indiana,41.6011943,-86.6948977
2846,2022-10-27,Jacksonville,Florida,30.3362311,-81.7555519
2847,2022-10-27,Washington,District of Columbia,38.902452,-76.986785
2848,2022-10-27,Elyria,Ohio,41.3477876,-82.1055479
2849,2022-10-27,Orlando,Florida,28.5141017,-81.4051673
2850,2022-10-27,Durham,North Carolina,35.9803403,-78.9048504
2851,2022-10-27,Hemet,California,33.7473938,-116.9451518
2852,2022-10-27,Washington,District of Columbia,38.9076511,-77.0160274
2853,2022-10-27,Burlingame,California,37.5835611,-122.3367095
2854,2022-10-27,Sacramento,California,38.5078428,-121.4645564
2855,2022-10-27,Atlanta,Georgia,33.763682,-84.4115708
2856,2022-10-27,Jacksonville,Florida,30.2448851,-81.5339723
2857,2022-10-27,New York (Manhattan),New York,40.7275648,-73.9772676
2858,2022-10-27,Las Vegas,Nevada,36.0832848,-115.2544034
2859,2022-10-27,Woodbridge,Virginia,38.649974,-77.2610327
2860,2022-10-27,Tulsa,Oklahoma,36.1593643,-95.9932416
2861,2022-10-27,La Canada Flintridge,California,34.2302189,-118.1816621
2862,2022-10-27,Lewisville,Texas,33.0077456,-96.9877397
2863,2022-10-27,Detroit,Michigan,42.441043,-82.953493
2864,2022-10-27,Newark,New Jersey,40.739943,-74.2220825
2865,2022-10-27,Bennington,Vermont,42.8803019,-73.1749089
2866,2022-10-26,Detroit,Michigan,42.433071,-82.9932656
2867,2022-10-26,New Rochelle,New York,40.9180979,-73.7891419
2868,2022-10-26,Memphis,Tennessee,35.0816087,-89.9722685
2869,2022-10-26,Richmond,Virginia,37.5764911,-77.4454789
2870,2022-10-26,Sandy,Utah,40.5649781,-111.8389726
2871,2022-10-26,Chicago,Illinois,42.009083,-87.6679057
2872,2022-10-26,Cleveland,Ohio,41.457524,-81.577123
2873,2022-10-26,Pittsburgh,Pennsylvania,40.4041821,-80.0301133
2874,2022-10-26,Chicago,Illinois,41.9049509,-87.692221
2875,2022-10-26,Cleveland,Ohio,41.5265511,-81.6009928
2876,2022-10-26,Bangor,Maine,44.8136018,-68.7401022
2877,2022-10-26,Indianapolis,Indiana,39.7669542,-86.1407993
2878,2022-10-26,Trenton,New Jersey,40.2368287,-74.7788623
2879,2022-10-26,Lubbock,Texas,33.4819105,-101.9024951
2880,2022-10-26,Ironton,Ohio,38.5292918,-82.6714446
2881,2022-10-26,Houston,Texas,29.809065,-95.3508918
2882,2022-10-26,Eaton Rapids,Michigan,42.4900074,-84.6499098
2883,2022-10-26,Muskogee,Oklahoma,35.7495856,-95.3805312
2884,2022-10-26,Philadelphia,Pennsylvania,39.9954812,-75.1173228
2885,2022-10-26,Fort Worth (Saginaw),Texas,32.8667023,-97.3890339
2886,2022-10-26,Grand Forks,North Dakota,47.8637389,-97.0326796
2887,2022-10-26,Chula Vista,California,32.6413353,-117.0935216
2888,2022-10-26,Augusta,West Virginia,39.248789,-78.6575121
2889,2022-10-26,Chicago,Illinois,41.7457904,-87.6050199
2890,2022-10-26,Norcross,Georgia,33.9610464,-84.2240732
2891,2022-10-26,Rockingham,North Carolina,34.9782284,-79.7799022
2892,2022-10-26,Chicago,Illinois,41.7546468,-87.6140451
2893,2022-10-26,Summerville,South Carolina,33.0394287,-80.1536301
2894,2022-10-26,Decatur,Georgia,33.7476728,-84.2672489
2895,2022-10-26,Kansas City,Missouri,39.0624602,-94.547523
2896,2022-10-26,Arlington,Texas,32.6652347,-97.207316
2897,2022-10-26,New Orleans,Louisiana,30.0213683,-90.011686
2898,2022-10-26,Boston,Massachusetts,42.3044769,-71.0795781
2899,2022-10-26,New Orleans,Louisiana,30.0192353,-89.9956108
2900,2022-10-26,Clanton,Alabama,32.8435247,-86.5914116
2901,2022-10-26,North Charleston,South Carolina,32.9346326,-80.0518115
2902,2022-10-25,Charlottesville,Virginia,38.0619623,-78.4296276
2903,2022-10-25,Chicago,Illinois,41.8167724,-87.6645595
2904,2022-10-25,Pickton,Texas,33.2074994,-95.845872
2905,2022-10-25,Canton,Ohio,40.8142905,-81.3613693
2906,2022-10-25,Columbia,South Carolina,34.1527827,-80.8952361
2907,2022-10-25,Roxboro,North Carolina,36.4137951,-78.9713897
2908,2022-10-25,New York (Manhattan),New York,40.788086,-73.9449798
2909,2022-10-25,Cleveland,Ohio,41.4741008,-81.6210829
2910,2022-10-25,Pageland,South Carolina,34.7753774,-80.3976229
2911,2022-10-25,Show Low,Arizona,34.3451965,-109.9673465
2912,2022-10-25,North Las Vegas,Nevada,36.1961309,-115.1281952
2913,2022-10-25,Lone Tree,Colorado,39.5465054,-104.8712211
2914,2022-10-25,Dallas,Texas,32.7052454,-96.8364411
2915,2022-10-25,Kansas City,Missouri,39.0231089,-94.5737674
2916,2022-10-25,Chicago,Illinois,41.963758,-87.6468868
2917,2022-10-25,Greenwood,Mississippi,32.5650225,-90.3254772
2918,2022-10-25,Natchez,Mississippi,31.5153219,-91.3843249
2919,2022-10-25,Prairieville,Louisiana,30.3300623,-90.9644499
2920,2022-10-25,Albany,Georgia,31.588616,-84.1650902
2921,2022-10-25,Battle Creek,Michigan,42.3099562,-85.1772476
2922,2022-10-25,Gillsville,Georgia,34.3163983,-83.6704018
2923,2022-10-25,Houston,Texas,30.0304525,-95.4422795
2924,2022-10-25,Atlanta,Georgia,33.789929,-84.3877883
2925,2022-10-25,Edinburg,Texas,26.2584725,-98.2005441
2926,2022-10-25,Decatur,Georgia,33.7354916,-84.2326546
2927,2022-10-25,Hamilton,Ohio,39.3929033,-84.5647826
2928,2022-10-25,Los Angeles,California,34.1874043,-118.4166069
2929,2022-10-25,Houston,Texas,29.9664364,-95.4203423
2930,2022-10-25,Little Rock,Arkansas,34.733734,-92.2966869
2931,2022-10-25,Pittsburgh,Pennsylvania,40.4765377,-79.9183814
2932,2022-10-25,Chicago,Illinois,41.7884651,-87.6635425
2933,2022-10-25,Duquesne,Pennsylvania,40.3647561,-79.8464639
2934,2022-10-25,Houston,Texas,29.6584274,-95.3856733
2935,2022-10-25,Montgomery,Alabama,32.3620702,-86.2815557
2936,2022-10-25,Spring Branch,Texas,29.8028321,-95.4849303
2937,2022-10-25,Lexington,Kentucky,38.054485,-84.4791026
2938,2022-10-25,Wallace,South Carolina,34.7445188,-79.8387685
2939,2022-10-25,Waldorf,Maryland,38.639755,-76.891709
2940,2022-10-25,Indianapolis,Indiana,39.796292,-86.0679382
2941,2022-10-25,Philadelphia,Pennsylvania,39.9905665,-75.1247484
2942,2022-10-25,Greensboro,North Carolina,36.0835076,-79.7733898
2943,2022-10-25,Oregon,Oregon,45.5907552,-122.6969025
2944,2022-10-25,Independence,Missouri,39.0998873,-94.4354377
2945,2022-10-25,Cranford,New Jersey,40.6585442,-74.285945
2946,2022-10-25,Prattville,Alabama,32.4737078,-86.4678737
2947,2022-10-25,Coldspring,Texas,30.6186303,-95.1696556
2948,2022-10-24,Channelview,Texas,29.7742251,-95.1327394
2949,2022-10-24,Somerset,Kentucky,37.0430248,-84.6355883
2950,2022-10-24,Memphis,Tennessee,35.1204264,-90.0419975
2951,2022-10-24,Worcester,Massachusetts,42.3187356,-71.7919259
2952,2022-10-24,Houston,Texas,29.8570993,-95.6424578
2953,2022-10-24,Charleston,South Carolina,32.7891907,-79.953916
2954,2022-10-24,Albuquerque,New Mexico,35.1842437,-106.7415015
2955,2022-10-24,Harrisonburg,Virginia,38.4510171,-78.8648736
2956,2022-10-24,San Antonio,Texas,29.4182294,-98.5106016
2957,2022-10-24,Pittsburgh (Wilkinsburg),Pennsylvania,40.4462821,-79.8768298
2958,2022-10-24,Tallahassee,Florida,30.4029588,-84.2339325
2959,2022-10-24,Grandview,Missouri,38.8674442,-94.5208768
2960,2022-10-24,Tampa,Florida,28.0322424,-82.3691963
2961,2022-10-24,Castro Valley,California,37.7062497,-122.019847
2962,2022-10-24,Peoria,Illinois,40.6870629,-89.609409
2963,2022-10-24,Topeka,Kansas,39.0078798,-95.6752757
2964,2022-10-24,Chicago,Illinois,41.8287562,-87.6145521
2965,2022-10-24,Mesa,Arizona,33.3923544,-111.6877662
2966,2022-10-24,Orlando,Florida,28.4608238,-81.3091885
2967,2022-10-24,Birmingham,Alabama,33.5397748,-86.8956725
2968,2022-10-24,Orlando,Florida,28.608905,-81.4766479
2969,2022-10-24,Gibsonton,Florida,27.8551273,-82.3551439
2970,2022-10-24,Clearville,Pennsylvania,39.919326,-78.3448387
2971,2022-10-24,Muncie,Indiana,40.1786144,-85.4074669
2972,2022-10-24,Jackson,Mississippi,32.2987573,-90.1848103
2973,2022-10-24,Saint Cloud,Minnesota,45.5727978,-94.151313
2974,2022-10-24,Detroit,Michigan,42.3776379,-83.1410487
2975,2022-10-24,Indianapolis,Indiana,39.8224419,-86.157435
2976,2022-10-24,Indianapolis,Indiana,39.8300396,-86.0056494
2977,2022-10-24,Saint Louis,Missouri,38.6046435,-90.2709163
2978,2022-10-24,Palmetto,Florida,27.5389578,-82.5571862
2979,2022-10-24,Austin,Texas,30.2223933,-97.673993
2980,2022-10-24,Chicago,Illinois,41.874621,-87.643506
2981,2022-10-24,Chicago,Illinois,41.8390412,-87.7048707
2982,2022-10-24,Cheyenne,Wyoming,41.1537572,-104.6692126
2983,2022-10-24,Oakland,California,37.7457666,-122.1716256
2984,2022-10-24,Laurel,Mississippi,31.700422,-89.1425022
2985,2022-10-24,Selma,Alabama,32.3752329,-87.0035128
2986,2022-10-24,Greensboro,North Carolina,36.0891629,-79.7604684
2987,2022-10-24,Dallas,North Carolina,35.3020639,-81.1718429
2988,2022-10-24,Bowling Green,Kentucky,36.9923449,-86.4582706
2989,2022-10-23,Louisville,Colorado,39.9762348,-105.1280668
2990,2022-10-23,Senatobia,Mississippi,34.6158035,-89.9638491
2991,2022-10-23,Chicago,Illinois,41.8985973,-87.7532359
2992,2022-10-23,Garland,Texas,32.856306,-96.6482109
2993,2022-10-23,Orangeburg,South Carolina,33.4948697,-80.8784844
2994,2022-10-23,Aurora,Colorado,39.6422963,-104.7983527
2995,2022-10-23,Columbus,Georgia,32.4806472,-84.9052647
2996,2022-10-23,Cleveland,Mississippi,33.7348713,-90.7183727
2997,2022-10-23,Boston,Massachusetts,42.2684219,-71.1010773
2998,2022-10-23,Los Angeles,California,33.9833535,-118.2695718
2999,2022-10-23,Columbia,South Carolina,34.1332559,-80.9469079
3000,2022-10-23,Louisville,Kentucky,38.1666038,-85.5941103
3001,2022-10-23,North Charleston,South Carolina,32.841409,-79.9567449
3002,2022-10-23,New Orleans,Louisiana,30.0285331,-90.0218625
3003,2022-10-23,Charlotte,North Carolina,35.1978607,-80.7238455
3004,2022-10-23,Ohio,Illinois,38.853439,-88.0894229
3005,2022-10-23,Charlottesville,Virginia,38.031394,-78.482683
3006,2022-10-23,Iowa City,Iowa,41.6582899,-91.5284468
3007,2022-10-23,Seminole,Oklahoma,35.3620793,-96.5999666
3008,2022-10-23,Oregon,Wisconsin,42.926587,-89.4054483
3009,2022-10-23,Kansas City,Missouri,39.0670193,-94.5244754
3010,2022-10-23,Sharon,Tennessee,36.2441779,-88.8985529
3011,2022-10-23,Visalia,California,36.308883,-119.3070475
3012,2022-10-23,Nashville,Tennessee,36.1331824,-86.7220678
3013,2022-10-23,Saint Louis,Missouri,38.5564042,-90.2523413
3014,2022-10-23,Niles,Michigan,41.8361965,-86.1877913
3015,2022-10-23,Elizabethtown,North Carolina,34.6419109,-78.7194331
3016,2022-10-23,Tarboro (Princeville),North Carolina,35.880908,-77.5209091
3017,2022-10-23,Madisonville,Kentucky,37.3679227,-87.5694327
3018,2022-10-23,Saginaw,Michigan,43.431815,-83.9120195
3019,2022-10-23,Saint Louis,Missouri,38.6536752,-90.2821323
3020,2022-10-23,Denver,Colorado,39.7656095,-104.9392954
3021,2022-10-23,Washington,District of Columbia,38.8728646,-77.0075181
3022,2022-10-23,Denver,Colorado,39.8228769,-104.9851514
3023,2022-10-23,Neosho,Missouri,36.8616259,-94.3533618
3024,2022-10-23,Bloomington,Indiana,39.1801169,-86.5680464
3025,2022-10-23,Detroit,Michigan,42.4062029,-83.1485038
3026,2022-10-23,Orlando,Florida,28.5908274,-81.4572255
3027,2022-10-23,Highland Park,Michigan,42.4174251,-83.1053705
3028,2022-10-23,Chicago,Illinois,41.8152598,-87.7047036
3029,2022-10-23,Detroit,Michigan,42.4330095,-83.1802031
3030,2022-10-23,Charleston,Missouri,36.9197365,-89.360073
3031,2022-10-23,West Memphis,Arkansas,35.1461251,-90.1939383
3032,2022-10-23,Cincinnati,Ohio,39.1556103,-84.3901986
3033,2022-10-23,Jackson,Mississippi,32.3462652,-90.1795418
3034,2022-10-23,Jackson,Mississippi,32.2665576,-90.2053108
3035,2022-10-23,Spokane,Washington,47.6520068,-117.4541618
3036,2022-10-23,Reno,Nevada,39.49587,-119.7978065
3037,2022-10-23,Kingsland,Texas,30.6813535,-98.4656618
3038,2022-10-23,Austin,Texas,30.3525224,-97.7183544
3039,2022-10-23,Carbondale,Illinois,37.7218385,-89.2162796
3040,2022-10-23,Tampa,Florida,27.9602782,-82.4417706
3041,2022-10-23,Coachella,California,33.6709845,-116.1773505
3042,2022-10-23,Pomona,California,34.067658,-117.7920779
3043,2022-10-23,Miami,Florida,25.8387779,-80.1983816
3044,2022-10-23,Chicago,Illinois,41.8056179,-87.616875
3045,2022-10-23,Alexandria,Virginia,38.8149047,-77.106769
3046,2022-10-23,Saint Louis,Missouri,38.7096924,-90.2550979
3047,2022-10-23,Waldorf,Maryland,38.6265124,-76.9105483
3048,2022-10-23,Chicago,Illinois,41.7348666,-87.7361722
3049,2022-10-23,Chicago,Illinois,41.9595566,-87.704713
3050,2022-10-23,Willow Creek,California,40.9452898,-123.6359322
3051,2022-10-23,Saint Louis,Missouri,38.6517849,-90.26007
3052,2022-10-23,Greenwood,Mississippi,33.5134358,-90.1794679
3053,2022-10-23,Mobile,Alabama,30.6854791,-88.068576
3054,2022-10-23,Cincinnati,Ohio,39.1061698,-84.5658554
3055,2022-10-23,Boston,Massachusetts,42.2994383,-71.0644726
3056,2022-10-23,Greenwood,Mississippi,33.5186351,-90.1559999
3057,2022-10-23,Hampton,Virginia,37.0426829,-76.3812629
3058,2022-10-23,Raleigh,North Carolina,35.8611189,-78.5975581
3059,2022-10-23,Conetoe,North Carolina,35.8185807,-77.4634379
3060,2022-10-22,Oxnard,California,34.1485761,-119.1804338
3061,2022-10-22,Chicago,Illinois,41.8894685,-87.7532484
3062,2022-10-22,Browntown,Wisconsin,42.5887879,-89.7868985
3063,2022-10-22,Denver,Colorado,39.6827856,-104.9625116
3064,2022-10-22,Greenville,Mississippi,33.4064812,-91.03183
3065,2022-10-22,Columbus,Georgia,32.4114279,-84.9394873
3066,2022-10-22,Houston,Texas,29.6692359,-95.584966
3067,2022-10-22,Garnett,South Carolina,32.6883815,-81.3189579
3068,2022-10-22,Port Wentworth,Georgia,32.1967612,-81.1923613
3069,2022-10-22,Columbus,Ohio,39.9546538,-82.8667487
3070,2022-10-22,Fort Wayne,Indiana,41.1888234,-85.180254
3071,2022-10-22,Baltimore,Maryland,39.3156857,-76.5938322
3072,2022-10-22,Louisville,Kentucky,38.2476498,-85.7683133
3073,2022-10-22,New York (Manhattan),New York,40.8068777,-73.9367614
